filename,filepath,format,resolution,source,colour_mode,compression,channels,capture_device,file_size,label
mid_158_1010.jpg,dataset/training_fake/mid_158_1010.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,170907,0
hard_232_0001.jpg,dataset/training_fake/hard_232_0001.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,171422,0
easy_106_0011.jpg,dataset/training_fake/easy_106_0011.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,120933,0
easy_74_0010.jpg,dataset/training_fake/easy_74_0010.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,140523,0
hard_202_1101.jpg,dataset/training_fake/hard_202_1101.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,127815,0
mid_388_1111.jpg,dataset/training_fake/mid_388_1111.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,67410,0
hard_47_1100.jpg,dataset/training_fake/hard_47_1100.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,97444,0
mid_213_1111.jpg,dataset/training_fake/mid_213_1111.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,150476,0
mid_212_1111.jpg,dataset/training_fake/mid_212_1111.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,45110,0
mid_96_1111.jpg,dataset/training_fake/mid_96_1111.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,131962,0
hard_30_1101.jpg,dataset/training_fake/hard_30_1101.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,86466,0
mid_184_1101.jpg,dataset/training_fake/mid_184_1101.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,115777,0
mid_97_1111.jpg,dataset/training_fake/mid_97_1111.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,139191,0
mid_281_1111.jpg,dataset/training_fake/mid_281_1111.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,44093,0
mid_73_1110.jpg,dataset/training_fake/mid_73_1110.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,142355,0
mid_419_0011.jpg,dataset/training_fake/mid_419_0011.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,81488,0
mid_280_1111.jpg,dataset/training_fake/mid_280_1111.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,69130,0
mid_278_1101.jpg,dataset/training_fake/mid_278_1101.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,64753,0
easy_170_0010.jpg,dataset/training_fake/easy_170_0010.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,105607,0
mid_459_1001.jpg,dataset/training_fake/mid_459_1001.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,128023,0
hard_13_1111.jpg,dataset/training_fake/hard_13_1111.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,91741,0
mid_352_1111.jpg,dataset/training_fake/mid_352_1111.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,104471,0
easy_19_0111.jpg,dataset/training_fake/easy_19_0111.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,131029,0
mid_253_0101.jpg,dataset/training_fake/mid_253_0101.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,95553,0
mid_26_1101.jpg,dataset/training_fake/mid_26_1101.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,87361,0
mid_460_1111.jpg,dataset/training_fake/mid_460_1111.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,128173,0
hard_78_1101.jpg,dataset/training_fake/hard_78_1101.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,89865,0
hard_220_1111.jpg,dataset/training_fake/hard_220_1111.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,69492,0
easy_66_1101.jpg,dataset/training_fake/easy_66_1101.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,139578,0
mid_4_1111.jpg,dataset/training_fake/mid_4_1111.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,102599,0
hard_125_1100.jpg,dataset/training_fake/hard_125_1100.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,123171,0
hard_124_1100.jpg,dataset/training_fake/hard_124_1100.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,117545,0
easy_108_1111.jpg,dataset/training_fake/easy_108_1111.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,105303,0
mid_231_1100.jpg,dataset/training_fake/mid_231_1100.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,71111,0
easy_109_1111.jpg,dataset/training_fake/easy_109_1111.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,73290,0
mid_135_1110.jpg,dataset/training_fake/mid_135_1110.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,122835,0
hard_55_0011.jpg,dataset/training_fake/hard_55_0011.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,150157,0
hard_229_0100.jpg,dataset/training_fake/hard_229_0100.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,153417,0
easy_229_1000.jpg,dataset/training_fake/easy_229_1000.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,74728,0
mid_324_1111.jpg,dataset/training_fake/mid_324_1111.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,67929,0
mid_339_1100.jpg,dataset/training_fake/mid_339_1100.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,73199,0
mid_338_1100.jpg,dataset/training_fake/mid_338_1100.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,45117,0
mid_417_1111.jpg,dataset/training_fake/mid_417_1111.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,68854,0
easy_131_1001.jpg,dataset/training_fake/easy_131_1001.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,100055,0
mid_416_1111.jpg,dataset/training_fake/mid_416_1111.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,73747,0
easy_50_0110.jpg,dataset/training_fake/easy_50_0110.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,129881,0
mid_198_1111.jpg,dataset/training_fake/mid_198_1111.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,92593,0
easy_140_1111.jpg,dataset/training_fake/easy_140_1111.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,83309,0
mid_255_0011.jpg,dataset/training_fake/mid_255_0011.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,165011,0
mid_133_1001.jpg,dataset/training_fake/mid_133_1001.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,245641,0
mid_72_1111.jpg,dataset/training_fake/mid_72_1111.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,91212,0
mid_307_1101.jpg,dataset/training_fake/mid_307_1101.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,79149,0
mid_265_1111.jpg,dataset/training_fake/mid_265_1111.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,35998,0
mid_429_1110.jpg,dataset/training_fake/mid_429_1110.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,100684,0
mid_295_0111.jpg,dataset/training_fake/mid_295_0111.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,123988,0
easy_165_1010.jpg,dataset/training_fake/easy_165_1010.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,99801,0
easy_232_1100.jpg,dataset/training_fake/easy_232_1100.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,107257,0
mid_428_0001.jpg,dataset/training_fake/mid_428_0001.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,74626,0
hard_31_0011.jpg,dataset/training_fake/hard_31_0011.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,120102,0
mid_418_1101.jpg,dataset/training_fake/mid_418_1101.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,76249,0
mid_249_1111.jpg,dataset/training_fake/mid_249_1111.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,108866,0
easy_171_1100.jpg,dataset/training_fake/easy_171_1100.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,112297,0
easy_27_1000.jpg,dataset/training_fake/easy_27_1000.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,95339,0
easy_75_1100.jpg,dataset/training_fake/easy_75_1100.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,101102,0
easy_137_0001.jpg,dataset/training_fake/easy_137_0001.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,100839,0
mid_443_0011.jpg,dataset/training_fake/mid_443_0011.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,124316,0
hard_136_1101.jpg,dataset/training_fake/hard_136_1101.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,54165,0
hard_5_1111.jpg,dataset/training_fake/hard_5_1111.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,130008,0
hard_4_1111.jpg,dataset/training_fake/hard_4_1111.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,92828,0
mid_371_0011.jpg,dataset/training_fake/mid_371_0011.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,133446,0
hard_93_1111.jpg,dataset/training_fake/hard_93_1111.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,227331,0
easy_58_0011.jpg,dataset/training_fake/easy_58_0011.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,145114,0
mid_35_1101.jpg,dataset/training_fake/mid_35_1101.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,81601,0
mid_340_1111.jpg,dataset/training_fake/mid_340_1111.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,63330,0
mid_200_1111.jpg,dataset/training_fake/mid_200_1111.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,148984,0
mid_201_1111.jpg,dataset/training_fake/mid_201_1111.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,85065,0
mid_387_1100.jpg,dataset/training_fake/mid_387_1100.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,127894,0
mid_301_0101.jpg,dataset/training_fake/mid_301_0101.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,125922,0
mid_17_1111.jpg,dataset/training_fake/mid_17_1111.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,73922,0
mid_362_1101.jpg,dataset/training_fake/mid_362_1101.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,53464,0
mid_16_1111.jpg,dataset/training_fake/mid_16_1111.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,119144,0
mid_363_1101.jpg,dataset/training_fake/mid_363_1101.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,56466,0
hard_109_1100.jpg,dataset/training_fake/hard_109_1100.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,135724,0
mid_105_1101.jpg,dataset/training_fake/mid_105_1101.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,127898,0
mid_450_1101.jpg,dataset/training_fake/mid_450_1101.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,99541,0
easy_56_1110.jpg,dataset/training_fake/easy_56_1110.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,129203,0
easy_35_0110.jpg,dataset/training_fake/easy_35_0110.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,114244,0
hard_114_1111.jpg,dataset/training_fake/hard_114_1111.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,93763,0
mid_308_1111.jpg,dataset/training_fake/mid_308_1111.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,49273,0
mid_309_1111.jpg,dataset/training_fake/mid_309_1111.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,95272,0
mid_99_1100.jpg,dataset/training_fake/mid_99_1100.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,81103,0
easy_153_1110.jpg,dataset/training_fake/easy_153_1110.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,118914,0
easy_20_1111.jpg,dataset/training_fake/easy_20_1111.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,129441,0
mid_377_0100.jpg,dataset/training_fake/mid_377_0100.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,125240,0
mid_84_1111.jpg,dataset/training_fake/mid_84_1111.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,155084,0
mid_196_1100.jpg,dataset/training_fake/mid_196_1100.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,92192,0
mid_315_1101.jpg,dataset/training_fake/mid_315_1101.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,51122,0
mid_33_1011.jpg,dataset/training_fake/mid_33_1011.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,100548,0
mid_246_0011.jpg,dataset/training_fake/mid_246_0011.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,109520,0
mid_314_1101.jpg,dataset/training_fake/mid_314_1101.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,83833,0
mid_61_1111.jpg,dataset/training_fake/mid_61_1111.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,81044,0
hard_115_1110.jpg,dataset/training_fake/hard_115_1110.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,101820,0
mid_119_1111.jpg,dataset/training_fake/mid_119_1111.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,129243,0
easy_115_0010.jpg,dataset/training_fake/easy_115_0010.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,160200,0
easy_124_1110.jpg,dataset/training_fake/easy_124_1110.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,188084,0
easy_177_1010.jpg,dataset/training_fake/easy_177_1010.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,121874,0
hard_210_1100.jpg,dataset/training_fake/hard_210_1100.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,144183,0
mid_104_1100.jpg,dataset/training_fake/mid_104_1100.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,135366,0
mid_126_1110.jpg,dataset/training_fake/mid_126_1110.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,129331,0
hard_46_0011.jpg,dataset/training_fake/hard_46_0011.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,109420,0
easy_59_0010.jpg,dataset/training_fake/easy_59_0010.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,94128,0
mid_341_1110.jpg,dataset/training_fake/mid_341_1110.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,50658,0
mid_29_1111.jpg,dataset/training_fake/mid_29_1111.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,53646,0
hard_203_0010.jpg,dataset/training_fake/hard_203_0010.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,126064,0
hard_165_1000.jpg,dataset/training_fake/hard_165_1000.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,44722,0
mid_28_1111.jpg,dataset/training_fake/mid_28_1111.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,64505,0
hard_164_1000.jpg,dataset/training_fake/hard_164_1000.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,93227,0
easy_233_0010.jpg,dataset/training_fake/easy_233_0010.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,108643,0
mid_336_1111.jpg,dataset/training_fake/mid_336_1111.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,65083,0
mid_150_1111.jpg,dataset/training_fake/mid_150_1111.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,70075,0
hard_189_0011.jpg,dataset/training_fake/hard_189_0011.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,55361,0
mid_337_1111.jpg,dataset/training_fake/mid_337_1111.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,61806,0
easy_188_1111.jpg,dataset/training_fake/easy_188_1111.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,137007,0
mid_400_0011.jpg,dataset/training_fake/mid_400_0011.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,77323,0
easy_175_0001.jpg,dataset/training_fake/easy_175_0001.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,124815,0
mid_430_1111.jpg,dataset/training_fake/mid_430_1111.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,87868,0
hard_8_1000.jpg,dataset/training_fake/hard_8_1000.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,92783,0
easy_168_0010.jpg,dataset/training_fake/easy_168_0010.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,96758,0
mid_137_1011.jpg,dataset/training_fake/mid_137_1011.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,101360,0
hard_57_0110.jpg,dataset/training_fake/hard_57_0110.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,108025,0
mid_180_1110.jpg,dataset/training_fake/mid_180_1110.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,186181,0
mid_261_1101.jpg,dataset/training_fake/mid_261_1101.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,67507,0
hard_42_1111.jpg,dataset/training_fake/hard_42_1111.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,231844,0
easy_88_0011.jpg,dataset/training_fake/easy_88_0011.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,146128,0
hard_43_1111.jpg,dataset/training_fake/hard_43_1111.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,80516,0
mid_344_0010.jpg,dataset/training_fake/mid_344_0010.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,87924,0
hard_73_0011.jpg,dataset/training_fake/hard_73_0011.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,146556,0
mid_375_1110.jpg,dataset/training_fake/mid_375_1110.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,105117,0
easy_133_1100.jpg,dataset/training_fake/easy_133_1100.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,106789,0
hard_237_0010.jpg,dataset/training_fake/hard_237_0010.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,140621,0
hard_150_1000.jpg,dataset/training_fake/hard_150_1000.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,49499,0
mid_1_1101.jpg,dataset/training_fake/mid_1_1101.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,79253,0
hard_99_1111.jpg,dataset/training_fake/hard_99_1111.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,49570,0
mid_479_1111.jpg,dataset/training_fake/mid_479_1111.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,101879,0
easy_208_1111.jpg,dataset/training_fake/easy_208_1111.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,130442,0
mid_448_0011.jpg,dataset/training_fake/mid_448_0011.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,120117,0
mid_54_1111.jpg,dataset/training_fake/mid_54_1111.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,93013,0
mid_55_1111.jpg,dataset/training_fake/mid_55_1111.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,118710,0
mid_297_0010.jpg,dataset/training_fake/mid_297_0010.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,81860,0
mid_242_1111.jpg,dataset/training_fake/mid_242_1111.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,139232,0
hard_157_1111.jpg,dataset/training_fake/hard_157_1111.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,109210,0
hard_156_1111.jpg,dataset/training_fake/hard_156_1111.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,45791,0
hard_105_1011.jpg,dataset/training_fake/hard_105_1011.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,106405,0
hard_167_0011.jpg,dataset/training_fake/hard_167_0011.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,48160,0
easy_14_1111.jpg,dataset/training_fake/easy_14_1111.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,132298,0
easy_156_0010.jpg,dataset/training_fake/easy_156_0010.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,93168,0
easy_24_0011.jpg,dataset/training_fake/easy_24_0011.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,146027,0
easy_77_0111.jpg,dataset/training_fake/easy_77_0111.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,145098,0
easy_183_1111.jpg,dataset/training_fake/easy_183_1111.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,186799,0
hard_182_0011.jpg,dataset/training_fake/hard_182_0011.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,41815,0
mid_205_0011.jpg,dataset/training_fake/mid_205_0011.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,68618,0
mid_23_1111.jpg,dataset/training_fake/mid_23_1111.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,95512,0
mid_163_1001.jpg,dataset/training_fake/mid_163_1001.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,101639,0
easy_173_0111.jpg,dataset/training_fake/easy_173_0111.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,97515,0
easy_120_0011.jpg,dataset/training_fake/easy_120_0011.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,125397,0
easy_121_0011.jpg,dataset/training_fake/easy_121_0011.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,127846,0
easy_63_1110.jpg,dataset/training_fake/easy_63_1110.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,85687,0
hard_103_1101.jpg,dataset/training_fake/hard_103_1101.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,133158,0
easy_206_0011.jpg,dataset/training_fake/easy_206_0011.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,88289,0
easy_94_0001.jpg,dataset/training_fake/easy_94_0001.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,121743,0
hard_133_0001.jpg,dataset/training_fake/hard_133_0001.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,93196,0
mid_391_1110.jpg,dataset/training_fake/mid_391_1110.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,128393,0
easy_89_0010.jpg,dataset/training_fake/easy_89_0010.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,72008,0
hard_158_0011.jpg,dataset/training_fake/hard_158_0011.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,316498,0
hard_35_1111.jpg,dataset/training_fake/hard_35_1111.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,90313,0
easy_159_1111.jpg,dataset/training_fake/easy_159_1111.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,145962,0
hard_34_1111.jpg,dataset/training_fake/hard_34_1111.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,98013,0
mid_148_0001.jpg,dataset/training_fake/mid_148_0001.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,117709,0
easy_191_0001.jpg,dataset/training_fake/easy_191_0001.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,89170,0
hard_175_1100.jpg,dataset/training_fake/hard_175_1100.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,56849,0
easy_240_1110.jpg,dataset/training_fake/easy_240_1110.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,181338,0
easy_36_1111.jpg,dataset/training_fake/easy_36_1111.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,188963,0
mid_149_0011.jpg,dataset/training_fake/mid_149_0011.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,119712,0
easy_223_0100.jpg,dataset/training_fake/easy_223_0100.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,135071,0
hard_190_1111.jpg,dataset/training_fake/hard_190_1111.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,58375,0
mid_299_1100.jpg,dataset/training_fake/mid_299_1100.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,64248,0
mid_179_1111.jpg,dataset/training_fake/mid_179_1111.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,81264,0
mid_178_1111.jpg,dataset/training_fake/mid_178_1111.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,113737,0
mid_92_1111.jpg,dataset/training_fake/mid_92_1111.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,138634,0
mid_93_1111.jpg,dataset/training_fake/mid_93_1111.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,109806,0
mid_303_1100.jpg,dataset/training_fake/mid_303_1100.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,52137,0
mid_285_1111.jpg,dataset/training_fake/mid_285_1111.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,51459,0
mid_302_1100.jpg,dataset/training_fake/mid_302_1100.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,88374,0
mid_77_1110.jpg,dataset/training_fake/mid_77_1110.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,114760,0
mid_217_1111.jpg,dataset/training_fake/mid_217_1111.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,103081,0
mid_369_1110.jpg,dataset/training_fake/mid_369_1110.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,39755,0
easy_13_1010.jpg,dataset/training_fake/easy_13_1010.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,122782,0
easy_215_1111.jpg,dataset/training_fake/easy_215_1111.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,112249,0
mid_464_1111.jpg,dataset/training_fake/mid_464_1111.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,67345,0
easy_111_1101.jpg,dataset/training_fake/easy_111_1101.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,121072,0
mid_465_1111.jpg,dataset/training_fake/mid_465_1111.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,103959,0
mid_130_1111.jpg,dataset/training_fake/mid_130_1111.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,273109,0
mid_22_1101.jpg,dataset/training_fake/mid_22_1101.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,89404,0
mid_131_1111.jpg,dataset/training_fake/mid_131_1111.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,111710,0
hard_85_1111.jpg,dataset/training_fake/hard_85_1111.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,168039,0
hard_16_1111.jpg,dataset/training_fake/hard_16_1111.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,105230,0
mid_396_1011.jpg,dataset/training_fake/mid_396_1011.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,82012,0
easy_38_0010.jpg,dataset/training_fake/easy_38_0010.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,81666,0
